"datetime","cica","tair","vpd","Fwsoil","year","month","doy","hour"
2008-01-01 07:00:00,0.764593720436096,296.420501708984,9982.93021528482,1,2008,1,1,7
2008-01-01 07:30:00,0.73317289352417,296.896453857422,10053.2433811901,1,2008,1,1,7
2008-01-01 08:00:00,0.706296622753143,297.453643798828,10136.0288606451,1,2008,1,1,8
2008-01-01 08:30:00,0.671248555183411,298.338806152344,10268.5914748546,1,2008,1,1,8
2008-01-01 09:00:00,0.632718920707703,299.82275390625,10493.7332243499,1,2008,1,1,9
2008-01-01 09:30:00,0.616437673568726,300.751983642578,10636.5805585078,1,2008,1,1,9
2008-01-01 10:00:00,0.552177846431732,302.171813964844,10857.6446060254,1,2008,1,1,10
2008-01-01 10:30:00,0.476374566555023,303.303192138672,11036.2384552152,1,2008,1,1,10
2008-01-01 11:00:00,0.428252041339874,303.899353027344,11131.2226199511,1,2008,1,1,11
2008-01-01 11:30:00,0.395105242729187,304.413055419922,11213.5562580705,1,2008,1,1,11
2008-01-01 12:00:00,0.369438499212265,305.073760986328,11320.116826274,1,2008,1,1,12
2008-01-01 12:30:00,0.373052686452866,305.7177734375,11424.7092355956,1,2008,1,1,12
2008-01-01 13:00:00,0.405586540699005,305.393981933594,11372.0335365209,1,2008,1,1,13
2008-01-01 13:30:00,0.517599403858185,304.663208007812,11253.8131973175,1,2008,1,1,13
2008-01-01 14:00:00,0.513331532478333,303.346984863281,11043.1938368078,1,2008,1,1,14
2008-01-01 14:30:00,0.483954191207886,304.472015380859,11223.033751325,1,2008,1,1,14
2008-01-01 15:00:00,0.580342531204224,301.994140625,10829.796317845,1,2008,1,1,15
2008-01-01 15:30:00,0.627451062202454,297.003112792969,10069.0519926475,1,2008,1,1,15
2008-01-01 16:00:00,0.645040392875671,296.735595703125,10029.4390385683,1,2008,1,1,16
2008-01-01 16:30:00,0.639466047286987,297.078735351562,10080.2712645048,1,2008,1,1,16
2008-01-01 17:00:00,0.646359443664551,297.424682617188,10131.7146840709,1,2008,1,1,17
2008-01-01 17:30:00,0.662861824035645,297.442596435547,10134.38345864,1,2008,1,1,17
2008-01-01 18:00:00,0.676785826683044,297.192565917969,10097.1762848263,1,2008,1,1,18
2008-01-01 18:30:00,0.685748994350433,296.985229492188,10066.4002164778,1,2008,1,1,18
2008-01-02 07:00:00,0.687093913555145,296.420806884766,9982.97774023721,1,2008,1,2,7
2008-01-02 07:30:00,0.675640940666199,296.756713867188,10032.5640408375,1,2008,1,2,7
2008-01-02 08:00:00,0.674435913562775,297.339935302734,10119.0961105718,1,2008,1,2,8
2008-01-02 08:30:00,0.660506963729858,297.907989501953,10203.9138991086,1,2008,1,2,8
2008-01-02 09:00:00,0.655088067054749,298.084808349609,10230.4232570199,1,2008,1,2,9
2008-01-02 09:30:00,0.642578125,298.840789794922,10344.3451821556,1,2008,1,2,9
2008-01-02 10:00:00,0.615928113460541,299.935119628906,10510.9323506832,1,2008,1,2,10
2008-01-02 10:30:00,0.562730371952057,300.949279785156,10667.0986225668,1,2008,1,2,10
2008-01-02 11:00:00,0.498038709163666,301.847137451172,10806.7961040926,1,2008,1,2,11
2008-01-02 11:30:00,0.592697858810425,301.145935058594,10697.5804133178,1,2008,1,2,11
2008-01-02 12:00:00,0.594279587268829,300.841766357422,10650.4615725128,1,2008,1,2,12
2008-01-02 12:30:00,0.568270206451416,301.464324951172,10747.0681865722,1,2008,1,2,12
2008-01-02 13:00:00,0.546470522880554,302.040191650391,10837.0100124073,1,2008,1,2,13
2008-01-02 13:30:00,0.545080184936523,302.255889892578,10870.8429722023,1,2008,1,2,13
2008-01-02 14:00:00,0.499327033758163,302.570007324219,10920.2549811391,1,2008,1,2,14
2008-01-02 14:30:00,0.430235713720322,303.044128417969,10995.1539472469,1,2008,1,2,14
2008-01-02 15:00:00,0.437749892473221,302.993225097656,10987.0939246514,1,2008,1,2,15
2008-01-02 15:30:00,0.479412853717804,303.311431884766,11037.5481541722,1,2008,1,2,15
2008-01-02 16:00:00,0.483501791954041,303.613586425781,11085.6191589537,1,2008,1,2,16
2008-01-02 16:30:00,0.518608093261719,303.511901855469,11069.4257807672,1,2008,1,2,16
2008-01-02 17:00:00,0.555586695671082,303.514739990234,11069.8773870512,1,2008,1,2,17
2008-01-02 17:30:00,0.571873307228088,303.123199462891,11007.6835540749,1,2008,1,2,17
2008-01-02 18:00:00,0.580256819725037,302.507049560547,10910.3397619221,1,2008,1,2,18
2008-01-02 18:30:00,0.568708658218384,301.890930175781,10813.6451017357,1,2008,1,2,18
2008-01-03 07:00:00,0.72492128610611,298.065979003906,10227.5966077617,1,2008,1,3,7
2008-01-03 07:30:00,0.715050101280212,298.439147949219,10283.7015819494,1,2008,1,3,7
2008-01-03 08:00:00,0.684114158153534,298.920440673828,10356.4021167255,1,2008,1,3,8
2008-01-03 08:30:00,0.632108688354492,300.594360351562,10612.2480629547,1,2008,1,3,8
2008-01-03 09:00:00,0.541692018508911,302.115173339844,10848.7604232414,1,2008,1,3,9
2008-01-03 09:30:00,0.572155892848969,301.991363525391,10829.3601888431,1,2008,1,3,9
2008-01-03 10:00:00,0.549023747444153,302.514709472656,10911.5423988965,1,2008,1,3,10
2008-01-03 10:30:00,0.507263481616974,303.012084960938,10990.0769211573,1,2008,1,3,10
2008-01-03 11:00:00,0.505678057670593,303.296813964844,11035.2248408019,1,2008,1,3,11
2008-01-03 11:30:00,0.536550939083099,303.723541259766,11103.1470558515,1,2008,1,3,11
2008-01-03 12:00:00,0.582390606403351,303.414459228516,11053.9196364172,1,2008,1,3,12
2008-01-03 12:30:00,0.593921184539795,302.805480957031,10957.4031368565,1,2008,1,3,12
2008-01-03 13:00:00,0.540582597255707,303.466644287109,11062.2184146272,1,2008,1,3,13
2008-01-03 13:30:00,0.383599638938904,305.3173828125,11359.5967826849,1,2008,1,3,13
2008-01-03 14:00:00,0.382629185914993,305.503051757812,11389.7558830164,1,2008,1,3,14
2008-01-03 14:30:00,0.361145943403244,305.994018554688,11469.791520725,1,2008,1,3,14
2008-01-03 15:00:00,0.367526292800903,305.821929931641,11441.690537832,1,2008,1,3,15
2008-01-03 15:30:00,0.500025689601898,303.372802734375,11047.2958803686,1,2008,1,3,15
2008-01-03 16:00:00,0.583233892917633,299.850860595703,10498.0320061756,1,2008,1,3,16
2008-01-03 16:30:00,0.619091510772705,299.049468994141,10375.9559073199,1,2008,1,3,16
2008-01-03 17:00:00,0.640250205993652,298.403991699219,10278.4044040239,1,2008,1,3,17
2008-01-03 17:30:00,0.667833149433136,298.099822998047,10232.6735065848,1,2008,1,3,17
2008-01-03 18:00:00,0.679237365722656,298.247467041016,10254.8522711682,1,2008,1,3,18
2008-01-03 18:30:00,0.685600578784943,298.526245117188,10296.8273764968,1,2008,1,3,18
2008-01-04 08:00:00,0.74487829208374,297.263793945312,10107.7645643006,1,2008,1,4,8
2008-01-04 08:30:00,0.746506690979004,297.192901611328,10097.2256210312,1,2008,1,4,8
2008-01-04 09:00:00,0.758833169937134,297.124603271484,10087.079762734,1,2008,1,4,9
2008-01-04 09:30:00,0.760128855705261,297.126739501953,10087.3969154084,1,2008,1,4,9
2008-01-04 10:00:00,0.750850439071655,297.194763183594,10097.5018568516,1,2008,1,4,10
2008-01-04 10:30:00,0.746475696563721,296.713806152344,10026.2170580003,1,2008,1,4,10
2008-01-04 11:00:00,0.752652883529663,296.482482910156,9992.06616516015,1,2008,1,4,11
2008-01-04 11:30:00,0.743850529193878,296.537475585938,10000.1770421769,1,2008,1,4,11
2008-01-04 12:00:00,0.733639478683472,296.734313964844,10029.2491292763,1,2008,1,4,12
2008-01-04 12:30:00,0.729120016098022,296.263702392578,9959.84767197126,1,2008,1,4,12
2008-01-04 13:00:00,0.707089424133301,294.383453369141,9686.15008539672,1,2008,1,4,13
2008-01-04 13:30:00,0.710516452789307,294.179046630859,9656.73928638174,1,2008,1,4,13
2008-01-04 14:00:00,0.731130361557007,293.873321533203,9612.87488487112,1,2008,1,4,14
2008-01-04 14:30:00,0.735327899456024,294.136657714844,9650.64816771806,1,2008,1,4,14
2008-01-04 15:00:00,0.728277087211609,294.5361328125,9708.16182105663,1,2008,1,4,15
2008-01-04 15:30:00,0.718195915222168,294.820983886719,9749.32979218844,1,2008,1,4,15
2008-01-04 16:00:00,0.709815561771393,295.054351806641,9783.15438679773,1,2008,1,4,16
2008-01-04 16:30:00,0.725425541400909,294.960266113281,9769.50730860037,1,2008,1,4,16
2008-01-04 17:00:00,0.732483506202698,294.660491943359,9726.11868573657,1,2008,1,4,17
2008-01-04 17:30:00,0.747201681137085,294.734069824219,9736.75417546958,1,2008,1,4,17
2008-01-04 18:00:00,0.741644144058228,295.212585449219,9806.13800629996,1,2008,1,4,18
2008-01-04 18:30:00,0.758837461471558,295.138763427734,9795.40990474775,1,2008,1,4,18
2008-01-05 08:00:00,0.782474160194397,294.857543945312,9754.6217843875,1,2008,1,5,8
2008-01-05 08:30:00,0.776406168937683,294.939788818359,9766.53725553439,1,2008,1,5,8
2008-01-05 09:00:00,0.751319587230682,295.130126953125,9794.15507690725,1,2008,1,5,9
2008-01-05 09:30:00,0.737744688987732,295.343444824219,9825.17628291486,1,2008,1,5,9
2008-01-05 10:00:00,0.722061038017273,295.815155029297,9894.0353195893,1,2008,1,5,10
2008-01-05 10:30:00,0.699855983257294,296.268676757812,9960.58002632339,1,2008,1,5,10
2008-01-05 11:00:00,0.669577777385712,297.2802734375,10110.2172633411,1,2008,1,5,11
2008-01-05 11:30:00,0.636978983879089,299.058624267578,10377.3466997687,1,2008,1,5,11
2008-01-05 12:00:00,0.62757283449173,299.702056884766,10475.2870132584,1,2008,1,5,12
2008-01-05 12:30:00,0.593425154685974,301.160675048828,10699.8672072851,1,2008,1,5,12
2008-01-05 13:00:00,0.566396594047546,301.611145019531,10769.9463536341,1,2008,1,5,13
2008-01-05 13:30:00,0.560151815414429,301.614868164062,10770.5272393527,1,2008,1,5,13
2008-01-05 14:00:00,0.485486656427383,302.622192382812,10928.481083718,1,2008,1,5,14
2008-01-05 14:30:00,0.589285135269165,301.998657226562,10830.5049328044,1,2008,1,5,14
2008-01-05 15:00:00,0.563475847244263,302.649932861328,10932.8545312347,1,2008,1,5,15
2008-01-05 15:30:00,0.581958055496216,302.652862548828,10933.3168057658,1,2008,1,5,15
2008-01-05 16:00:00,0.537096798419952,303.145660400391,11011.2428489278,1,2008,1,5,16
2008-01-05 16:30:00,0.53722220659256,303.639495849609,11089.7473073342,1,2008,1,5,16
2008-01-05 17:00:00,0.560529470443726,303.724822998047,11103.3533488711,1,2008,1,5,17
2008-01-05 17:30:00,0.555992841720581,303.843505859375,11122.2993509847,1,2008,1,5,17
2008-01-05 18:00:00,0.563738465309143,303.721343994141,11102.798271293,1,2008,1,5,18
2008-01-05 18:30:00,0.587399482727051,303.458679199219,11060.9532013313,1,2008,1,5,18
2008-01-06 07:00:00,0.84317946434021,299.567779541016,10454.7860433544,1,2008,1,6,7
2008-01-06 07:30:00,0.750777781009674,300.097045898438,10535.7457036613,1,2008,1,6,7
2008-01-06 08:00:00,0.685411870479584,300.955871582031,10668.1128086063,1,2008,1,6,8
2008-01-06 08:30:00,0.637171864509583,301.943145751953,10821.8082702576,1,2008,1,6,8
2008-01-06 09:00:00,0.62774670124054,302.299377441406,10877.6698637497,1,2008,1,6,9
2008-01-06 09:30:00,0.595834195613861,302.790649414062,10955.0592332963,1,2008,1,6,9
2008-01-06 10:00:00,0.473067820072174,304.177215576172,11175.6996467732,1,2008,1,6,10
2008-01-06 10:30:00,0.42971408367157,304.331329345703,11200.4268874573,1,2008,1,6,10
2008-01-06 11:00:00,0.404843091964722,304.612579345703,11245.6565276467,1,2008,1,6,11
2008-01-06 11:30:00,0.385822892189026,305.051452636719,11316.5060903515,1,2008,1,6,11
2008-01-06 12:00:00,0.374995172023773,305.229766845703,11345.3864078989,1,2008,1,6,12
2008-01-06 12:30:00,0.364961713552475,305.711730957031,11423.7227906618,1,2008,1,6,12
2008-01-06 13:00:00,0.356645673513412,306.166625976562,11498.0285773504,1,2008,1,6,13
2008-01-06 13:30:00,0.352772772312164,306.361999511719,11530.0530347941,1,2008,1,6,13
2008-01-06 14:00:00,0.349224925041199,306.782989501953,11599.2844461037,1,2008,1,6,14
2008-01-06 14:30:00,0.351105570793152,306.958862304688,11628.2980753549,1,2008,1,6,14
2008-01-06 15:00:00,0.353782474994659,307.039367675781,11641.5965232972,1,2008,1,6,15
2008-01-06 15:30:00,0.359572440385818,307.335144042969,11690.5533444335,1,2008,1,6,15
2008-01-06 16:00:00,0.36903703212738,307.393524169922,11700.2350549797,1,2008,1,6,16
2008-01-06 16:30:00,0.384354174137115,307.548431396484,11725.9511316372,1,2008,1,6,16
