"datetime","cica","tair","vpd","Fwsoil","year","month","doy","hour"
2008-01-01 07:00:00,0.789376974105835,297.560943603516,10152.0300059937,1,2008,1,1,7
2008-01-01 07:30:00,0.733858525753021,297.763092041016,10182.2260522302,1,2008,1,1,7
2008-01-01 08:00:00,0.70397937297821,298.292053222656,10261.5580991274,1,2008,1,1,8
2008-01-01 08:30:00,0.666994094848633,299.040008544922,10374.5221829327,1,2008,1,1,8
2008-01-01 09:00:00,0.636323928833008,300.223175048828,10555.1118913253,1,2008,1,1,9
2008-01-01 09:30:00,0.594888925552368,301.243560791016,10712.7341893358,1,2008,1,1,9
2008-01-01 10:00:00,0.555566906929016,302.197937011719,10861.7442988735,1,2008,1,1,10
2008-01-01 10:30:00,0.477245986461639,303.117767333984,11006.8201919709,1,2008,1,1,10
2008-01-01 11:00:00,0.403517752885818,304.09912109375,11163.1871828163,1,2008,1,1,11
2008-01-01 11:30:00,0.423659205436707,304.305572509766,11196.2922049134,1,2008,1,1,11
2008-01-01 12:00:00,0.428907215595245,304.600738525391,11243.7506779154,1,2008,1,1,12
2008-01-01 12:30:00,0.455332934856415,304.686248779297,11257.5266200512,1,2008,1,1,12
2008-01-01 13:00:00,0.482777297496796,303.768981933594,11110.3978343145,1,2008,1,1,13
2008-01-01 13:30:00,0.411416351795197,304.770355224609,11271.0884358228,1,2008,1,1,13
2008-01-01 14:00:00,0.367008090019226,305.490417480469,11387.7026816057,1,2008,1,1,14
2008-01-01 14:30:00,0.414307236671448,305.397399902344,11372.5882712555,1,2008,1,1,14
2008-01-01 15:00:00,0.413488328456879,305.467681884766,11384.006457405,1,2008,1,1,15
2008-01-01 15:30:00,0.438524395227432,305.392639160156,11371.8145352131,1,2008,1,1,15
2008-01-01 16:00:00,0.505847871303558,304.710968017578,11261.5095180846,1,2008,1,1,16
2008-01-01 16:30:00,0.569105625152588,302.095306396484,10845.6460322818,1,2008,1,1,16
2008-01-01 17:00:00,0.585952401161194,303.089447021484,11002.3285497897,1,2008,1,1,17
2008-01-01 17:30:00,0.575508713722229,299.522857666016,10447.9398773909,1,2008,1,1,17
2008-01-01 18:00:00,0.619035720825195,296.551147460938,10002.1949593374,1,2008,1,1,18
2008-01-01 18:30:00,0.635592401027679,296.551574707031,10002.2578551565,1,2008,1,1,18
2008-01-02 07:00:00,0.74025684595108,297.439178466797,10133.8743301514,1,2008,1,2,7
2008-01-02 07:30:00,0.701334118843079,297.888549804688,10201.0015230017,1,2008,1,2,7
2008-01-02 08:00:00,0.690231144428253,298.239807128906,10253.7029590175,1,2008,1,2,8
2008-01-02 08:30:00,0.677791237831116,298.450927734375,10285.4768769213,1,2008,1,2,8
2008-01-02 09:00:00,0.667464256286621,299.055511474609,10376.8743573891,1,2008,1,2,9
2008-01-02 09:30:00,0.63655948638916,300.016143798828,10523.3446995609,1,2008,1,2,9
2008-01-02 10:00:00,0.634090185165405,300.491394042969,10596.3765227623,1,2008,1,2,10
2008-01-02 10:30:00,0.64431619644165,300.271331787109,10562.5125075203,1,2008,1,2,10
2008-01-02 11:00:00,0.649049818515778,299.276672363281,10410.4585728283,1,2008,1,2,11
2008-01-02 11:30:00,0.642304122447968,299.382293701172,10426.526639042,1,2008,1,2,11
2008-01-02 12:00:00,0.61750602722168,300.040924072266,10527.1436570318,1,2008,1,2,12
2008-01-02 12:30:00,0.621881008148193,300.257232666016,10560.3469892591,1,2008,1,2,12
2008-01-02 13:00:00,0.629417538642883,299.533081054688,10449.500714555,1,2008,1,2,13
2008-01-02 13:30:00,0.622437059879303,299.851531982422,10498.1387689063,1,2008,1,2,13
2008-01-02 14:00:00,0.635327935218811,299.46337890625,10438.8767273521,1,2008,1,2,14
2008-01-02 14:30:00,0.628376424312592,299.854370117188,10498.5719274957,1,2008,1,2,14
2008-01-02 15:00:00,0.610238313674927,300.578643798828,10609.8255770609,1,2008,1,2,15
2008-01-02 15:30:00,0.611629009246826,300.511352539062,10599.4515519349,1,2008,1,2,15
2008-01-02 16:00:00,0.611289024353027,300.614959716797,10615.4264464271,1,2008,1,2,16
2008-01-02 16:30:00,0.614055514335632,300.394714355469,10581.4889858152,1,2008,1,2,16
2008-01-02 17:00:00,0.615161657333374,299.861389160156,10499.6455373795,1,2008,1,2,17
2008-01-02 17:30:00,0.619042038917542,299.927368164062,10509.7451688422,1,2008,1,2,17
2008-01-02 18:00:00,0.640103995800018,299.931884765625,10510.4360582613,1,2008,1,2,18
2008-01-02 18:30:00,0.651395499706268,299.871185302734,10501.1441426087,1,2008,1,2,18
2008-01-03 07:00:00,0.77331930398941,298.135681152344,10238.0558929721,1,2008,1,3,7
2008-01-03 07:30:00,0.726049721240997,298.454315185547,10285.9837047117,1,2008,1,3,7
2008-01-03 08:00:00,0.699784517288208,299.016937255859,10371.0213709685,1,2008,1,3,8
2008-01-03 08:30:00,0.670356869697571,299.855773925781,10498.7826372047,1,2008,1,3,8
2008-01-03 09:00:00,0.645124435424805,300.456909179688,10591.0613198973,1,2008,1,3,9
2008-01-03 09:30:00,0.638516664505005,300.883483886719,10656.9105695667,1,2008,1,3,9
2008-01-03 10:00:00,0.60253381729126,301.468048095703,10747.6441188175,1,2008,1,3,10
2008-01-03 10:30:00,0.564715802669525,302.171844482422,10857.648026196,1,2008,1,3,10
2008-01-03 11:00:00,0.609195947647095,301.361633300781,10731.0839946108,1,2008,1,3,11
2008-01-03 11:30:00,0.605901122093201,301.963714599609,10825.0298375691,1,2008,1,3,11
2008-01-03 12:00:00,0.545937180519104,301.735900878906,10789.4119521404,1,2008,1,3,12
2008-01-03 12:30:00,0.416398793458939,302.763824462891,10950.8249574132,1,2008,1,3,12
2008-01-03 13:00:00,0.448590636253357,303.315460205078,11038.1859654326,1,2008,1,3,13
2008-01-03 13:30:00,0.468920290470123,303.407592773438,11052.8267310424,1,2008,1,3,13
2008-01-03 14:00:00,0.600576758384705,300.627044677734,10617.2896898649,1,2008,1,3,14
2008-01-03 14:30:00,0.633731603622437,299.448394775391,10436.5904689973,1,2008,1,3,14
2008-01-03 15:00:00,0.646655917167664,299.569152832031,10454.9965741905,1,2008,1,3,15
2008-01-03 15:30:00,0.639212012290955,300.071105957031,10531.7685163876,1,2008,1,3,15
2008-01-03 16:00:00,0.630251288414001,300.361419677734,10576.3630930631,1,2008,1,3,16
